"YEAR"	"AGE"	"MARST"	"n"	"prop"
1910	55	6	66190	0.0945786257164127
1910	56	1	429913	0.714244417382579
1910	56	2	18768	0.0311805858986265
1910	56	4	5113	0.00849458310420277
1910	56	5	101783	0.169099188753192
1910	56	6	46336	0.0769812248614002
1910	57	1	353363	0.707885516475988
1910	57	2	18755	0.0375715421861008
1910	57	4	2710	0.00542889252595752
1910	57	5	82147	0.164563555103259
1910	57	6	42206	0.0845504937086948
1910	58	1	378647	0.701984630929096
1910	58	2	18159	0.0336654956015536
1910	58	4	4514	0.00836863523021163
1910	58	5	97865	0.181434755605818
1910	58	6	40210	0.0745464826333207
1910	59	1	324782	0.693094492709087
1910	59	2	14842	0.0316732714891474
1910	59	4	4109	0.00876872877974037
1910	59	5	94386	0.201422544318466
1910	59	6	30478	0.0650409627035598
1910	60	1	412510	0.615460592081116
1910	60	2	25262	0.0376906389594268
1910	60	4	4614	0.00688403959143359
1910	60	5	171799	0.256322305541547
1910	60	6	56061	0.0836424238264756
1910	61	1	256447	0.686270679347681
1910	61	2	12634	0.033809495774482
1910	61	4	3008	0.00804962508228922
1910	61	5	77525	0.207462494848561
1910	61	6	24068	0.064407704946987
1910	62	1	287136	0.641521405942098
1910	62	2	15848	0.0354077205274517
1910	62	4	5021	0.0112179558788702
1910	62	5	105684	0.236119985879809
1910	62	6	33897	0.0757329317717712
1910	63	1	258209	0.650385759516787
1910	63	2	10829	0.0272764597276132
1910	63	4	2006	0.00505278217874154
1910	63	5	102402	0.257933699236037
1910	63	6	23563	0.059351299340821
1910	64	1	246032	0.622290794582221
1910	64	2	11927	0.0301670608172195
1910	64	4	2810	0.00710735649336689
1910	64	5	107133	0.270972392599244
1910	64	6	27463	0.0694623955079483
1910	65	1	271173	0.56488020097739
1910	65	2	19251	0.0401017385544126
1910	65	4	4012	0.00835739312660659
1910	65	5	150912	0.314364633978677
1910	65	6	34706	0.0722960333629133
1910	66	1	200359	0.618565708269915
1910	66	2	10831	0.0334384039961841
1910	66	4	1703	0.00525764952502092
1910	66	5	93565	0.288861995190007
1910	66	6	17451	0.0538762430188726
1910	67	1	174604	0.567688656240856
1910	67	2	9124	0.0296647917547225
1910	67	4	1705	0.0055434535227753
1910	67	5	102681	0.333845953766622
1910	67	6	19456	0.0632571447150242
1910	68	1	178131	0.570168812296347
1910	68	2	8825	0.0282474121209405
1910	68	4	1301	0.00416429271040721
1910	68	5	104402	0.334174087280502
1910	68	6	19759	0.0632453955918033
1910	69	1	148531	0.554385637503732
1910	69	2	6830	0.025492684383398
1910	69	4	1505	0.00561734846222753
1910	69	5	94094	0.351201851298895
1910	69	6	16960	0.0633024783517468
1910	70	1	159980	0.477112156249907
1910	70	2	11732	0.0349886224348288
1910	70	4	1402	0.00418121792137998
1910	70	5	138524	0.413123417504451
1910	70	6	23671	0.0705945858894333
1910	71	1	94775	0.495017183925456
1910	71	2	5212	0.0272226806923712
1910	71	4	1805	0.00942765515152148
1910	71	5	78130	0.408079056503254
1910	71	6	11536	0.0602534237273971
1910	72	1	104873	0.473213036788362
1910	72	2	8319	0.0375373952594317
1910	72	4	901	0.00406553589719293
1910	72	5	92985	0.419571426637608
1910	72	6	14541	0.0656126054174055
1910	73	1	90760	0.457031210659362
1910	73	2	6017	0.0302992154532545
1910	73	4	904	0.00455218394045905
1910	73	5	90568	0.456064375132185
1910	73	6	10337	0.0520530148147402
1910	74	1	74219	0.421655739753889
1910	74	2	5811	0.0330136690565738
1910	74	4	703	0.00399390971377927
1910	74	5	84746	0.481462123191946
1910	74	6	10539	0.0598745582838119
1910	75	1	81656	0.401480920609478
1910	75	2	6212	0.0305427583867209
1910	75	4	903	0.00443981178738071
1910	75	5	100578	0.494515382005733
1910	75	6	14038	0.069021127210687
1910	76	1	61477	0.408213811420983
1910	76	2	5511	0.036593625498008
1910	76	4	401	0.00266268260292165
1910	76	5	74395	0.493990703851262
1910	76	6	8816	0.058539176626826
1910	77	1	44022	0.39231098278259
1910	77	2	2805	0.0249973264891455
1910	77	4	200	0.00178234056963605
1910	77	5	58360	0.520086978219798
1910	77	6	6825	0.0608223719388301
1910	78	1	40319	0.360225861499013
1910	78	2	2206	0.019709274795179
1910	78	4	702	0.00627194510707872
1910	78	5	61887	0.552922887239004
1910	78	6	6813	0.0608700313597255
1910	79	1	30891	0.338446199861953
1910	79	2	2505	0.0274451371161242
1910	79	4	100	0.0010956142561327
1910	79	5	53464	0.585759205898787
1910	79	6	4313	0.0472538428670034
1910	80	1	32181	0.301325867525609
1910	80	2	3009	0.0281746849191932
1910	80	4	200	0.00187269424521058
1910	80	5	65492	0.613232457536658
1910	80	6	5916	0.0553942957733291
1910	81	1	16943	0.287300968239703
1910	81	2	1603	0.0271819307140556
1910	81	4	401	0.00679972190663524
1910	81	5	35612	0.603869567429163
1910	81	6	4414	0.0748478117104438
1910	82	1	18049	0.284846284956758
1910	82	2	2107	0.0332523199292974
1910	82	4	303	0.00478189508238116
1910	82	5	39995	0.631194369042358
1910	82	6	2910	0.0459251309892052
1910	83	1	11740	0.230458168112756
1910	83	2	1403	0.0275411252012092
1910	83	4	302	0.00592831062777276
1910	83	5	33790	0.663303364610734
1910	83	6	3707	0.0727690314475286
1910	84	1	11323	0.256687522669568
1910	84	2	1101	0.0249591947769314
1910	84	4	100	0.00226695683714182
1910	84	5	29081	0.659253717809213
1910	84	6	2507	0.0568326079071454
1910	85	1	9428	0.228131729861834
1910	85	2	1605	0.0388365959300215
1910	85	4	100	0.00241972560311661
1910	85	5	27691	0.67004621675902
1910	85	6	2503	0.0605657318460087
1910	86	1	7424	0.234276878412067
1910	86	2	1101	0.0347439174476948
1910	86	5	21259	0.670863706648995
1910	86	6	1905	0.060115497491243
1910	87	1	4911	0.194341115947764
1910	87	2	1205	0.0476850019786308
1910	87	4	101	0.00399683419074001
1910	87	5	17649	0.698417095370004
1910	87	6	1404	0.0555599525128611
1910	88	1	2910	0.152707808564232
1910	88	2	500	0.0262384550797649
1910	88	4	402	0.021095717884131
1910	88	5	14540	0.763014273719563
1910	88	6	704	0.036943744752309
1910	89	1	3606	0.230606893905481
1910	89	2	201	0.0128541280296732
1910	89	4	100	0.00639508857197672
1910	89	5	11228	0.718040544861546
1910	89	6	502	0.0321033446313231
1910	90	1	2407	0.170274476513865
1910	90	2	501	0.0354414261460102
1910	90	4	100	0.00707413695529145
1910	90	5	10124	0.716185625353707
1910	90	6	1004	0.0710243350311262
1910	91	1	1303	0.196917031887562
1910	91	2	201	0.0303763034607828
1910	91	5	5013	0.757594075865196
1910	91	6	100	0.0151125887864591
1910	92	1	804	0.119607259744124
1910	92	2	200	0.029753049687593
1910	92	5	5518	0.82088664088069
1910	92	6	200	0.029753049687593
1910	93	1	402	0.100024881811396
1910	93	2	201	0.0500124409056979
1910	93	5	3114	0.77481960686738
1910	93	6	302	0.0751430704155262
1910	94	1	301	0.125051931865393
1910	94	2	302	0.125467386788533
1910	94	5	1504	0.624844204403822
1910	94	6	300	0.124636476942252
1910	95	1	201	0.0556478405315615
1910	95	2	200	0.0553709856035437
1910	95	5	3111	0.861295681063123
1910	95	6	100	0.0276854928017719
1910	96	1	501	0.192396313364055
1910	96	5	2003	0.769201228878648
1910	96	6	100	0.0384024577572965
1910	97	1	100	0.0906618313689937
1910	97	2	101	0.0915684496826836
1910	97	5	802	0.727107887579329
1910	97	6	100	0.0906618313689937
1910	98	1	101	0.0718861209964413
1910	98	5	1204	0.856939501779359
1910	98	6	100	0.0711743772241993
1910	99	1	302	0.301096709870389
1910	99	5	701	0.698903290129611
1910	100	1	100	0.0664893617021277
1910	100	2	200	0.132978723404255
1910	100	4	100	0.0664893617021277
1910	100	5	1104	0.734042553191489
1910	101	1	100	0.12453300124533
1910	101	5	703	0.87546699875467
1910	102	1	100	1
1910	103	5	601	1
1910	104	5	201	1
1910	105	5	400	1
1910	106	1	100	0.497512437810945
1910	106	5	101	0.502487562189055
1910	109	5	101	1
1910	110	1	100	0.5
1910	110	6	100	0.5
1910	111	5	100	1
1910	112	1	101	1
1910	116	5	100	1
1910	120	5	100	1
1920	0	6	2300731.93	1
1920	1	6	2312850.82	1
1920	2	6	2320866.22	1
1920	3	6	2387155.35	1
1920	4	6	2295938.04	1
1920	5	6	2379021.2	1
1920	6	6	2349047.05	1
1920	7	6	2302463.93	1
1920	8	6	2294432.79	1
1920	9	6	2145616.94	1
1920	10	6	2241750.32	1
1920	11	6	2085848.33	1
1920	12	2	203	0.000090647234066881
1920	12	6	2239247.57	0.999909352765933
1920	13	1	206.01	0.000100804119466695
1920	13	2	113.28	0.0000554297881325528
1920	13	6	2043347.19	0.999843766092401
1920	14	1	4052.69	0.00196014123943867
1920	14	2	2183.18	0.00105592610121122
1920	14	4	104.87	0.000050721869123948
1920	14	5	425.41	0.000205755605454551
1920	14	6	2060783.84	0.996727455184772
1920	15	1	13563.71	0.00720176262820556
1920	15	2	4016.58	0.00213263596296278
1920	15	4	271.25	0.000144022403376418
1920	15	5	583.79	0.0003099680695562
1920	15	6	1864952.21	0.990211610935899
1920	16	1	39212.03	0.0200373145898294
1920	16	2	9627.26	0.00491952182169812
1920	16	4	717.16	0.000366468161205683
1920	16	5	804.6	0.000411149928197463
1920	16	6	1906589.31	0.974265545499069
1920	17	1	98444.91	0.0522918853962885
1920	17	2	12089.01	0.00642143027480634
1920	17	4	1640.78	0.000871548155415269
1920	17	5	2620.97	0.00139220466418335
1920	17	6	1767808.28	0.939022931509307
1920	18	1	197792.38	0.103223269725953
1920	18	2	21043.42	0.0109820743277194
1920	18	4	1709.43	0.000892111991208337
1920	18	5	4976.62	0.00259718290756991
1920	18	6	1690638.92	0.882305361047549
1920	19	1	313472.05	0.168250149984096
1920	19	2	30683.08	0.0164685585588061
1920	19	4	3907.89	0.00209748549710045
1920	19	5	6470.83	0.00347309470819355
1920	19	6	1508597.03	0.809710711251804
1920	20	1	420820.25	0.234862292347815
1920	20	2	42656.79	0.0238070090106152
1920	20	4	5419.71	0.00302477248768418
1920	20	5	10301.93	0.00574956859943581
1920	20	6	1312575.75	0.73255635755445
1920	21	1	551944.14	0.305004019414874
1920	21	2	41960.26	0.0231872159303895
1920	21	4	6939.57	0.00383480245484783
1920	21	5	13757.89	0.0076026022283119
1920	21	6	1195027.21	0.660371359971577
1920	22	1	742997.84	0.391143417557267
1920	22	2	51548.55	0.0271371933155575
1920	22	4	7463.44	0.00392904968382359
1920	22	5	16000.32	0.00842320059343631
1920	22	6	1081543.33	0.569367138849915
1920	23	1	860228.06	0.455815776908887
1920	23	2	54324.66	0.0287854329039338
1920	23	4	8922.42	0.00472779253934984
1920	23	5	22158.48	0.0117412872771437
1920	23	6	941593.86	0.498929710370686
1920	24	1	955883.75	0.501875170135241
1920	24	2	61905.46	0.0325027109936751
1920	24	4	9763.52	0.00512621776562142
1920	24	5	24328.89	0.012773588637689
1920	24	6	852742.89	0.447722312467773
1920	25	1	1074728.84	0.557807756318658
1920	25	2	56841.6	0.0295020326816228
1920	25	4	12036.35	0.00624712870621958
1920	25	5	28514.4	0.0147995967864533
1920	25	6	754579.95	0.391643485507047
1920	26	1	1109902.57	0.597574898186643
1920	26	2	54280.89	0.0292249952310952
1920	26	4	12248.57	0.0065946671072957
1920	26	5	28429.06	0.0153062918261753
1920	26	6	652483.61	0.351299147648791
1920	27	1	1138765.63	0.638839223268784
1920	27	2	52161.17	0.0292620364100653
1920	27	4	13658.06	0.00766207216998501
1920	27	5	32895.2	0.018453967580029
1920	27	6	545074.28	0.305782700571137
1920	28	1	1263797.26	0.667441861386263
1920	28	2	57926.37	0.0305923152706862
1920	28	4	13564.25	0.00716360808402814
1920	28	5	38724.78	0.0204514917566553
1920	28	6	519481.49	0.274350723502367
1920	29	1	1138420.76	0.699323813382037
1920	29	2	47141.62	0.0289587634254025
1920	29	4	12523.05	0.00769282095766939
1920	29	5	33595.34	0.0206373795227224
1920	29	6	396207.11	0.243387222712169
1920	30	1	1346579.99	0.696250242735955
1920	30	2	63571.45	0.0328696682130087
1920	30	4	16225.41	0.00838936099963166
1920	30	5	52425.13	0.0271064546919073
1920	30	6	455244.01	0.235384273359498
1920	31	1	1049938.84	0.744454714184883
1920	31	2	40250.15	0.0285391994015086
1920	31	4	9729.62	0.00689874609860849
1920	31	5	33123.74	0.0234862483937011
1920	31	6	277303.8	0.196621091921299
1920	32	1	1213765.95	0.732232255095012
1920	32	2	51265.46	0.0309270690813852
1920	32	4	16484.33	0.00994455160785352
1920	32	5	46893.65	0.0282896740422947
1920	32	6	329214.87	0.198606450173455
1920	33	1	1163354.11	0.759227495425644
1920	33	2	47232.34	0.0308247427786991
1920	33	4	15203.43	0.00992205381109548
1920	33	5	41980.07	0.027397009328392
1920	33	6	264516.64	0.17262869865617
1920	34	1	1189174.07	0.762238964638981
1920	34	2	51455.08	0.0329817710409847
1920	34	4	13043.01	0.00836033234240962
1920	34	5	46925.23	0.0300782195247884
1920	34	6	259509.25	0.166340712452836
1920	35	1	1308798.25	0.734548573585076
1920	35	2	67330.67	0.0377885954592524
1920	35	4	18299.29	0.0102702745569225
1920	35	5	69165.16	0.0388181827258583
1920	35	6	318178.86	0.178574373672891
1920	36	1	1200153.52	0.771804251826059
1920	36	2	56884.6	0.036581800087896
1920	36	4	13985.57	0.00899395136566444
1920	36	5	56535.36	0.0363572080566134
1920	36	6	227438.24	0.146262788663767
1920	37	1	1114070.67	0.786767776908959
1920	37	2	45010	0.0317865092334513
1920	37	4	12142.8	0.00857536601466234
1920	37	5	52293.78	0.0369303870433697
1920	37	6	192492.28	0.135939960799558
1920	38	1	1237672.88	0.762490044811149
1920	38	2	63543.46	0.0391470609446136
1920	38	4	17985.24	0.0110801219572164
1920	38	5	71206.51	0.043868017048855
1920	38	6	232790.65	0.143414755238166
1920	39	1	1107707.2	0.78100708590989
1920	39	2	48574.14	0.0342479921878083
1920	39	4	13736.33	0.0096850242233657
1920	39	5	68282.7	0.0481438348916205
1920	39	6	180005.84	0.126916062787316
1920	40	1	1249495.4	0.729205242612234
1920	40	2	75298.83	0.0439443807464736
1920	40	4	16613.71	0.00969575752839049
1920	40	5	114764.8	0.066976712221065
1920	40	6	257330.3	0.150177906891837
1920	41	1	817841.43	0.790723565327107
1920	41	2	37260.78	0.0360252925906052
1920	41	4	8482.81	0.00820153824585829
1920	41	5	52215.74	0.0504843782479853
1920	41	6	118494.24	0.114565225588444
1920	42	1	1071941.78	0.772727041066956
1920	42	2	46711.14	0.0336725013153833
1920	42	4	14478.76	0.0104372546922451
1920	42	5	85657.93	0.061747941938433
1920	42	6	168429.58	0.121415260986982
1920	43	1	919461.78	0.787620361553075
1920	43	2	40047.53	0.0343051236538702
1920	43	4	11976.86	0.0102595007303844
1920	43	5	65900.04	0.0564506480423385
1920	43	6	130005.88	0.111364366020332
1920	44	1	839496.09	0.780202821150333
1920	44	2	37668.75	0.0350082214429451
1920	44	4	9156.5	0.00850978011328561
1920	44	5	63414.24	0.0589353179108961
1920	44	6	126261.67	0.11734385938254
1920	45	1	1030038.92	0.733423059625846
1920	45	2	62972.02	0.0448382392960646
1920	45	4	13738.85	0.00978253268598876
1920	45	5	114883.2	0.0818007809293342
1920	45	6	182793.7	0.130155387462766
1920	46	1	857627.16	0.767998783562839
1920	46	2	42488.94	0.0380485317592722
1920	46	4	9371.56	0.00839216272032028
1920	46	5	80899.91	0.0724452715214187
1920	46	6	126316.23	0.11311525043615
1920	47	1	832584.41	0.767156861683663
1920	47	2	37731.98	0.0347668620913893
1920	47	4	10155.2	0.00935716699495962
1920	47	5	86792.27	0.0799718138748251
1920	47	6	118021.89	0.108747295355163
1920	48	1	875666.85	0.749249098973957
1920	48	2	48564.79	0.0415536172796303
1920	48	4	10364.15	0.00886790455654561
1920	48	5	106246.35	0.090907840129807
1920	48	6	127883.79	0.10942153906006
1920	49	1	788453.07	0.762322484795185
1920	49	2	33006.76	0.0319128636257809
1920	49	4	9872.68	0.00954548372699941
1920	49	5	95475.58	0.0923113678571401
1920	49	6	107469.51	0.103907799994895
1920	50	1	925369.42	0.697391003732559
1920	50	2	60234.92	0.0453951583126125
1920	50	4	12571.37	0.00947422743080637
1920	50	5	166814.81	0.125717519153979
1920	50	6	161911.34	0.122022091370043
1920	51	1	574223.98	0.751860505349882
1920	51	2	25509.55	0.0334009442696003
1920	51	4	8007.32	0.0104843891432368
1920	51	5	82076.47	0.107466874183023
1920	51	6	73920.07	0.0967872870542583
1920	52	1	737658.67	0.732139807452819
1920	52	2	34979.14	0.0347174402823262
1920	52	4	10177.26	0.0101011178744734
1920	52	5	130017.85	0.129045109256873
1920	52	6	94705.07	0.0939965251335089
1920	53	1	617083.57	0.734282293425399
1920	53	2	30850.82	0.0367101183129121
1920	53	4	8025.18	0.00954935095023133
1920	53	5	104040.34	0.123800054284314
1920	53	6	80390.19	0.0956581830271442
1920	54	1	584602.39	0.72646862967563
1920	54	2	30129.79	0.0374414262208447
1920	54	4	7174.07	0.00891501111053796
1920	54	5	109003.08	0.135455002429982
1920	54	6	73808.68	0.0917199305630055
1920	55	1	552331.38	0.67849726859865
1920	55	2	31991.15	0.0392987048722992
1920	55	4	7042.64	0.00865134985400178
1920	55	5	130383.88	0.160166721741021
1920	55	6	92301.95	0.113385954934027
1920	56	1	503211.89	0.702329640202319
1920	56	2	25367.7	0.0354055378416444
1920	56	4	6462.36	0.00901947482532231
1920	56	5	117435.78	0.16390437259795
1920	56	6	64011.88	0.089340974532764
1920	57	1	457484.11	0.705068540051326
1920	57	2	22577.94	0.0347968264803043
1920	57	4	4659.3	0.00718085235498375
1920	57	5	105696.82	0.162898559614383
1920	57	6	58432.38	0.0900552214990031
1920	58	1	498883.3	0.688180677132311
1920	58	2	25360.5	0.0349833439251504
1920	58	4	6385.19	0.008808000544052
1920	58	5	125053.17	0.172503620001195
1920	58	6	69248.54	0.0955243583972923
1920	59	1	443543.14	0.683093990058292
1920	59	2	20024.12	0.0308388402269192
1920	59	4	5448.06	0.00839047368307167
1920	59	5	122821.17	0.189155000974489
1920	59	6	57478.46	0.0885216950572292
1920	60	1	517092.88	0.60998158304468
1920	60	2	34156.85	0.0402926635439647
1920	60	4	6523.32	0.00769514571600178
1920	60	5	198769.55	0.234475796243953
1920	60	6	91176.24	0.107554811451401
1920	61	1	327674.87	0.670929817263154
1920	61	2	15199.82	0.0311223514181385
1920	61	4	3954.72	0.0080974765227707
1920	61	5	100871.7	0.206539583728297
1920	61	6	40688.08	0.0833107710676397
1920	62	1	381778.94	0.647022326450498
1920	62	2	17872.42	0.0302893993254327
1920	62	4	4898.82	0.00830230686182488
1920	62	5	135392.48	0.229457280680549
1920	62	6	50112.62	0.0849286866816953
1920	63	1	361344.14	0.643563682643138
1920	63	2	18374.34	0.0327251963088072
1920	63	4	4296.12	0.00765150586993562
1920	63	5	137040.1	0.24407212311727
1920	63	6	40419.09	0.0719874920608494
1920	64	1	302029.86	0.625627269150515
1920	64	2	14578.85	0.0301987562185242
1920	64	4	4621.76	0.00957355371243454
1920	64	5	125748.03	0.260475558972735
1920	64	6	35784.76	0.074124861945791
1920	65	1	338747.94	0.579211764169388
1920	65	2	22524.97	0.038514559266582
1920	65	4	4296.51	0.00734643327091943
1920	65	5	167367.68	0.286175405812764
1920	65	6	51905.89	0.0887518374803467
1920	66	1	231478.46	0.601056706681207
1920	66	2	10873.7	0.0282346370864894
1920	66	4	1980.22	0.00514183700593248
1920	66	5	112536.41	0.292211914561407
1920	66	6	28250.38	0.0733549046649638
1920	67	1	227946.68	0.589092408197805
1920	67	2	13145.23	0.0339717832126971
1920	67	4	2581.65	0.00667186912142727
1920	67	5	116827.4	0.301922074098593
1920	67	6	26444.58	0.0683418653694781
1920	68	1	213954.13	0.557919651524819
1920	68	2	11649.86	0.0303788752828138
1920	68	4	2046.46	0.00533647212166216
1920	68	5	125677.55	0.327724334652914
1920	68	6	30157.56	0.0786406664177916
1920	69	1	188706.19	0.541432657268618
1920	69	2	10126.62	0.0290551294356032
1920	69	4	2645.57	0.00759062537953916
1920	69	5	122058.69	0.350208760345522
1920	69	6	24994.16	0.0717128275707173
1920	70	1	200718.41	0.48176144535723
1920	70	2	13384.77	0.0321259327481425
1920	70	4	2942.19	0.00706180218802843
1920	70	5	168571.71	0.404603397645187
1920	70	6	31017.36	0.0744474220614119
1920	71	1	119983.95	0.5033706008859
1920	71	2	5395.77	0.0226369609197073
1920	71	4	2357.79	0.0098916744203101
1920	71	5	94368.48	0.39590560639393
1920	71	6	16255.07	0.0681951573801526
1920	72	1	127238.07	0.454293178500938
1920	72	2	8505.08	0.0303666962773387
1920	72	4	1972.89	0.00704404325633607
1920	72	5	119874.72	0.4280029363123
1920	72	6	22488.44	0.0802931456530867
1920	73	1	111936.74	0.463282182908172
1920	73	2	5745.07	0.023777613771495
1920	73	4	1496.77	0.00619481032689951
1920	73	5	107965.19	0.446844788416168
1920	73	6	14472.99	0.0599006045772653
1920	74	1	96596.02	0.424719985437572
1920	74	2	4947.97	0.0217555728108212
1920	74	4	677.71	0.00297980166606136
1920	74	5	110176.28	0.484430601148638
1920	74	6	15036.62	0.0661140389369076
1920	75	1	100776.84	0.401531973394306
1920	75	2	6740.24	0.0268555936894949
1920	75	4	2075.19	0.00826831974358523
1920	75	5	124894.43	0.497625316926558
1920	75	6	16494.16	0.0657187962460564
