"season"	"bin_x"	"bin_y"	"n"
"2003-04"	26	38	1
"2003-04"	26	44	2
"2003-04"	26	46	2
"2003-04"	26	47	2
"2003-04"	26	50	2
"2003-04"	26	52	1
"2003-04"	26	56	1
"2003-04"	26	63	1
"2003-04"	26	64	1
"2003-04"	26	66	1
"2003-04"	26	77	1
"2003-04"	27	2	1
"2003-04"	27	3	2
"2003-04"	27	4	35
"2003-04"	27	5	323
"2003-04"	27	6	988
"2003-04"	27	7	677
"2003-04"	27	8	280
"2003-04"	27	9	296
"2003-04"	27	10	385
"2003-04"	27	11	515
"2003-04"	27	12	412
"2003-04"	27	13	292
"2003-04"	27	14	204
"2003-04"	27	15	150
"2003-04"	27	16	123
"2003-04"	27	17	95
"2003-04"	27	18	108
"2003-04"	27	19	66
"2003-04"	27	20	121
"2003-04"	27	21	146
"2003-04"	27	22	176
"2003-04"	27	23	130
"2003-04"	27	24	122
"2003-04"	27	25	165
"2003-04"	27	26	132
"2003-04"	27	27	71
"2003-04"	27	28	58
"2003-04"	27	29	22
"2003-04"	27	30	173
"2003-04"	27	31	181
"2003-04"	27	32	117
"2003-04"	27	33	25
"2003-04"	27	34	6
"2003-04"	27	35	2
"2003-04"	27	36	2
"2003-04"	27	37	1
"2003-04"	27	38	2
"2003-04"	27	40	2
"2003-04"	27	42	1
"2003-04"	27	43	1
"2003-04"	27	44	1
"2003-04"	27	45	4
"2003-04"	27	46	10
"2003-04"	27	47	2
"2003-04"	27	48	1
"2003-04"	27	51	2
"2003-04"	27	52	1
"2003-04"	27	54	3
"2003-04"	27	57	1
"2003-04"	27	59	1
"2003-04"	27	60	1
"2003-04"	27	61	1
"2003-04"	27	62	1
"2003-04"	27	65	1
"2003-04"	27	68	1
"2003-04"	27	73	1
"2003-04"	27	75	1
"2003-04"	27	76	1
"2003-04"	27	79	1
"2003-04"	27	85	1
"2003-04"	27	87	1
"2003-04"	28	3	2
"2003-04"	28	4	8
"2003-04"	28	5	146
"2003-04"	28	6	697
"2003-04"	28	7	613
"2003-04"	28	8	278
"2003-04"	28	9	266
"2003-04"	28	10	278
"2003-04"	28	11	231
"2003-04"	28	12	239
"2003-04"	28	13	196
"2003-04"	28	14	112
"2003-04"	28	15	79
"2003-04"	28	16	74
"2003-04"	28	17	46
"2003-04"	28	18	53
"2003-04"	28	19	44
"2003-04"	28	20	70
"2003-04"	28	21	94
"2003-04"	28	22	78
"2003-04"	28	23	85
"2003-04"	28	24	90
"2003-04"	28	25	106
"2003-04"	28	26	75
"2003-04"	28	27	69
"2003-04"	28	28	43
"2003-04"	28	29	16
"2003-04"	28	30	142
"2003-04"	28	31	174
"2003-04"	28	32	67
"2003-04"	28	33	25
"2003-04"	28	34	8
"2003-04"	28	35	3
"2003-04"	28	36	2
"2003-04"	28	40	1
"2003-04"	28	43	1
"2003-04"	28	44	1
"2003-04"	28	45	3
"2003-04"	28	46	1
"2003-04"	28	47	1
"2003-04"	28	53	1
"2003-04"	28	58	1
"2003-04"	28	61	1
"2003-04"	28	71	1
"2003-04"	29	2	2
"2003-04"	29	3	1
"2003-04"	29	4	8
"2003-04"	29	5	71
"2003-04"	29	6	326
"2003-04"	29	7	409
"2003-04"	29	8	264
"2003-04"	29	9	240
"2003-04"	29	10	207
"2003-04"	29	11	217
"2003-04"	29	12	187
"2003-04"	29	13	114
"2003-04"	29	14	91
"2003-04"	29	15	55
"2003-04"	29	16	49
"2003-04"	29	17	35
"2003-04"	29	18	32
"2003-04"	29	19	40
"2003-04"	29	20	49
"2003-04"	29	21	63
"2003-04"	29	22	49
"2003-04"	29	23	54
"2003-04"	29	24	68
"2003-04"	29	25	79
"2003-04"	29	26	74
"2003-04"	29	27	51
"2003-04"	29	28	39
"2003-04"	29	29	14
"2003-04"	29	30	123
"2003-04"	29	31	79
"2003-04"	29	32	41
"2003-04"	29	33	17
"2003-04"	29	34	5
"2003-04"	29	35	1
"2003-04"	29	43	2
"2003-04"	29	45	4
"2003-04"	29	46	2
"2003-04"	29	47	1
"2003-04"	29	52	1
"2003-04"	29	56	1
"2003-04"	29	73	1
"2003-04"	29	74	1
"2003-04"	29	85	2
"2003-04"	30	3	1
"2003-04"	30	4	11
"2003-04"	30	5	54
"2003-04"	30	6	192
"2003-04"	30	7	231
"2003-04"	30	8	225
"2003-04"	30	9	257
"2003-04"	30	10	193
"2003-04"	30	11	159
"2003-04"	30	12	140
"2003-04"	30	13	107
"2003-04"	30	14	75
"2003-04"	30	15	37
"2003-04"	30	16	47
"2003-04"	30	17	52
"2003-04"	30	18	44
"2003-04"	30	19	30
"2003-04"	30	20	52
"2003-04"	30	21	62
"2003-04"	30	22	59
"2003-04"	30	23	56
"2003-04"	30	24	76
"2003-04"	30	25	93
"2003-04"	30	26	62
"2003-04"	30	27	36
"2003-04"	30	28	23
"2003-04"	30	29	13
"2003-04"	30	30	132
"2003-04"	30	31	94
"2003-04"	30	32	31
"2003-04"	30	33	9
"2003-04"	30	34	2
"2003-04"	30	35	3
"2003-04"	30	39	1
"2003-04"	30	40	1
"2003-04"	30	45	1
"2003-04"	30	47	3
"2003-04"	30	53	1
"2003-04"	30	55	1
"2003-04"	30	56	2
"2003-04"	30	57	1
"2003-04"	30	74	1
"2003-04"	30	84	1
"2003-04"	31	3	1
"2003-04"	31	4	8
"2003-04"	31	5	50
"2003-04"	31	6	129
"2003-04"	31	7	237
"2003-04"	31	8	215
"2003-04"	31	9	177
"2003-04"	31	10	165
"2003-04"	31	11	175
"2003-04"	31	12	130
"2003-04"	31	13	87
"2003-04"	31	14	81
"2003-04"	31	15	59
"2003-04"	31	16	56
"2003-04"	31	17	38
"2003-04"	31	18	56
"2003-04"	31	19	44
"2003-04"	31	20	45
"2003-04"	31	21	63
"2003-04"	31	22	58
"2003-04"	31	23	72
"2003-04"	31	24	91
"2003-04"	31	25	85
"2003-04"	31	26	50
"2003-04"	31	27	37
"2003-04"	31	28	23
"2003-04"	31	29	39
"2003-04"	31	30	122
"2003-04"	31	31	63
"2003-04"	31	32	31
"2003-04"	31	33	5
"2003-04"	31	34	1
"2003-04"	31	42	3
"2003-04"	31	46	1
"2003-04"	31	53	1
"2003-04"	31	55	1
"2003-04"	31	56	1
"2003-04"	31	65	1
"2003-04"	31	66	1
"2003-04"	31	75	1
"2003-04"	32	3	2
"2003-04"	32	4	23
"2003-04"	32	5	67
"2003-04"	32	6	153
"2003-04"	32	7	232
"2003-04"	32	8	208
"2003-04"	32	9	175
"2003-04"	32	10	161
"2003-04"	32	11	122
"2003-04"	32	12	103
"2003-04"	32	13	118
"2003-04"	32	14	81
"2003-04"	32	15	44
"2003-04"	32	16	62
"2003-04"	32	17	58
"2003-04"	32	18	58
"2003-04"	32	19	49
"2003-04"	32	20	60
"2003-04"	32	21	65
"2003-04"	32	22	65
"2003-04"	32	23	90
"2003-04"	32	24	84
"2003-04"	32	25	71
"2003-04"	32	26	51
"2003-04"	32	27	54
"2003-04"	32	28	10
"2003-04"	32	29	65
"2003-04"	32	30	110
"2003-04"	32	31	80
"2003-04"	32	32	24
"2003-04"	32	33	4
"2003-04"	32	34	1
"2003-04"	32	36	1
"2003-04"	32	41	1
"2003-04"	32	45	1
"2003-04"	32	46	1
"2003-04"	32	49	2
"2003-04"	32	51	1
"2003-04"	32	55	1
"2003-04"	32	58	1
"2003-04"	32	86	1
"2003-04"	33	3	6
"2003-04"	33	4	34
"2003-04"	33	5	72
"2003-04"	33	6	170
"2003-04"	33	7	226
"2003-04"	33	8	217
"2003-04"	33	9	207
"2003-04"	33	10	144
"2003-04"	33	11	116
"2003-04"	33	12	111
"2003-04"	33	13	77
"2003-04"	33	14	79
"2003-04"	33	15	48
"2003-04"	33	16	70
"2003-04"	33	17	59
"2003-04"	33	18	75
"2003-04"	33	19	63
"2003-04"	33	20	76
"2003-04"	33	21	89
"2003-04"	33	22	96
"2003-04"	33	23	101
"2003-04"	33	24	90
"2003-04"	33	25	86
"2003-04"	33	26	50
"2003-04"	33	27	32
"2003-04"	33	28	8
"2003-04"	33	29	98
"2003-04"	33	30	114
"2003-04"	33	31	56
"2003-04"	33	32	26
"2003-04"	33	33	4
"2003-04"	33	34	3
"2003-04"	33	41	2
"2003-04"	33	45	2
"2003-04"	33	48	1
"2003-04"	33	53	1
"2003-04"	33	60	1
"2003-04"	33	63	1
"2003-04"	34	3	12
"2003-04"	34	4	40
"2003-04"	34	5	79
"2003-04"	34	6	188
"2003-04"	34	7	227
"2003-04"	34	8	216
"2003-04"	34	9	174
"2003-04"	34	10	128
"2003-04"	34	11	115
"2003-04"	34	12	86
"2003-04"	34	13	66
"2003-04"	34	14	71
"2003-04"	34	15	59
"2003-04"	34	16	58
"2003-04"	34	17	73
"2003-04"	34	18	93
"2003-04"	34	19	111
"2003-04"	34	20	131
"2003-04"	34	21	129
"2003-04"	34	22	133
"2003-04"	34	23	124
"2003-04"	34	24	122
"2003-04"	34	25	72
"2003-04"	34	26	44
"2003-04"	34	27	36
"2003-04"	34	28	23
"2003-04"	34	29	145
"2003-04"	34	30	124
"2003-04"	34	31	61
"2003-04"	34	32	7
"2003-04"	34	33	2
"2003-04"	34	35	1
"2003-04"	34	36	1
"2003-04"	34	37	1
"2003-04"	34	40	1
"2003-04"	34	42	1
"2003-04"	34	45	1
"2003-04"	34	46	3
"2003-04"	34	51	1
"2003-04"	34	54	2
"2003-04"	34	55	1
"2003-04"	34	75	1
"2003-04"	35	2	2
"2003-04"	35	3	9
"2003-04"	35	4	34
"2003-04"	35	5	82
"2003-04"	35	6	157
"2003-04"	35	7	207
"2003-04"	35	8	146
"2003-04"	35	9	138
"2003-04"	35	10	95
"2003-04"	35	11	90
"2003-04"	35	12	76
"2003-04"	35	13	66
"2003-04"	35	14	50
"2003-04"	35	15	42
"2003-04"	35	16	52
"2003-04"	35	17	42
"2003-04"	35	18	84
"2003-04"	35	19	118
"2003-04"	35	20	175
"2003-04"	35	21	141
"2003-04"	35	22	113
"2003-04"	35	23	134
"2003-04"	35	24	103
"2003-04"	35	25	65
"2003-04"	35	26	39
"2003-04"	35	27	19
"2003-04"	35	28	67
"2003-04"	35	29	151
"2003-04"	35	30	85
"2003-04"	35	31	45
"2003-04"	35	32	14
"2003-04"	35	33	3
"2003-04"	35	35	1
"2003-04"	35	38	2
"2003-04"	35	39	1
"2003-04"	35	41	1
"2003-04"	35	45	3
"2003-04"	35	46	2
"2003-04"	35	49	1
"2003-04"	35	50	1
"2003-04"	35	52	2
"2003-04"	35	54	2
"2003-04"	35	55	2
"2003-04"	35	56	1
"2003-04"	35	57	1
"2003-04"	35	63	1
"2003-04"	35	65	1
"2003-04"	35	80	1
"2003-04"	36	1	2
"2003-04"	36	2	3
"2003-04"	36	3	19
"2003-04"	36	4	43
"2003-04"	36	5	64
"2003-04"	36	6	186
"2003-04"	36	7	184
"2003-04"	36	8	149
"2003-04"	36	9	138
"2003-04"	36	10	93
"2003-04"	36	11	88
"2003-04"	36	12	80
"2003-04"	36	13	67
"2003-04"	36	14	61
"2003-04"	36	15	67
"2003-04"	36	16	66
"2003-04"	36	17	71
"2003-04"	36	18	91
"2003-04"	36	19	116
"2003-04"	36	20	184
"2003-04"	36	21	180
"2003-04"	36	22	139
"2003-04"	36	23	132
"2003-04"	36	24	104
"2003-04"	36	25	54
"2003-04"	36	26	33
"2003-04"	36	27	18
"2003-04"	36	28	138
"2003-04"	36	29	169
"2003-04"	36	30	81
"2003-04"	36	31	29
"2003-04"	36	32	9
"2003-04"	36	34	3
"2003-04"	36	36	1
"2003-04"	36	42	2
"2003-04"	36	44	2
"2003-04"	36	45	1
"2003-04"	36	50	1
"2003-04"	36	53	1
"2003-04"	36	55	2
"2003-04"	36	59	1
"2003-04"	36	60	1
"2003-04"	36	61	1
"2003-04"	36	63	2
"2003-04"	36	69	1
"2003-04"	36	81	1
"2003-04"	37	2	1
"2003-04"	37	3	25
"2003-04"	37	4	42
"2003-04"	37	5	77
"2003-04"	37	6	152
"2003-04"	37	7	160
"2003-04"	37	8	110
"2003-04"	37	9	93
"2003-04"	37	10	86
"2003-04"	37	11	76
"2003-04"	37	12	68
"2003-04"	37	13	92
"2003-04"	37	14	57
"2003-04"	37	15	63
"2003-04"	37	16	78
"2003-04"	37	17	89
"2003-04"	37	18	112
"2003-04"	37	19	124
"2003-04"	37	20	170
"2003-04"	37	21	184
"2003-04"	37	22	138
"2003-04"	37	23	109
"2003-04"	37	24	91
"2003-04"	37	25	71
"2003-04"	37	26	26
"2003-04"	37	27	52
"2003-04"	37	28	159
"2003-04"	37	29	137
"2003-04"	37	30	67
"2003-04"	37	31	14
"2003-04"	37	32	3
"2003-04"	37	33	1
"2003-04"	37	35	2
"2003-04"	37	39	1
"2003-04"	37	40	1
"2003-04"	37	41	3
"2003-04"	37	43	1
"2003-04"	37	44	1
"2003-04"	37	45	3
"2003-04"	37	46	3
"2003-04"	37	47	2
"2003-04"	37	51	1
"2003-04"	37	53	1
"2003-04"	37	54	2
"2003-04"	37	59	1
"2003-04"	37	61	1
"2003-04"	37	85	1
"2003-04"	38	2	4
"2003-04"	38	3	26
"2003-04"	38	4	46
"2003-04"	38	5	93
"2003-04"	38	6	149
"2003-04"	38	7	163
"2003-04"	38	8	112
"2003-04"	38	9	93
"2003-04"	38	10	84
"2003-04"	38	11	79
"2003-04"	38	12	85
"2003-04"	38	13	71
"2003-04"	38	14	76
"2003-04"	38	15	82
"2003-04"	38	16	81
"2003-04"	38	17	97
"2003-04"	38	18	121
"2003-04"	38	19	184
"2003-04"	38	20	207
"2003-04"	38	21	161
"2003-04"	38	22	144
"2003-04"	38	23	104
"2003-04"	38	24	85
"2003-04"	38	25	39
"2003-04"	38	26	14
"2003-04"	38	27	166
"2003-04"	38	28	176
"2003-04"	38	29	128
"2003-04"	38	30	39
"2003-04"	38	31	15
"2003-04"	38	32	4
"2003-04"	38	33	2
"2003-04"	38	34	2
"2003-04"	38	36	1
"2003-04"	38	37	1
"2003-04"	38	40	3
"2003-04"	38	41	1
"2003-04"	38	47	1
"2003-04"	38	52	2
"2003-04"	38	56	1
"2003-04"	38	59	1
"2003-04"	38	60	1
"2003-04"	38	65	1
"2003-04"	38	67	1
"2003-04"	38	75	2
"2003-04"	39	2	6
"2003-04"	39	3	31
"2003-04"	39	4	58
"2003-04"	39	5	96
"2003-04"	39	6	184
"2003-04"	39	7	160
"2003-04"	39	8	123
"2003-04"	39	9	102
"2003-04"	39	10	91
"2003-04"	39	11	85
"2003-04"	39	12	84
"2003-04"	39	13	115
"2003-04"	39	14	105
"2003-04"	39	15	91
"2003-04"	39	16	119
"2003-04"	39	17	149
"2003-04"	39	18	163
"2003-04"	39	19	166
"2003-04"	39	20	193
"2003-04"	39	21	155
"2003-04"	39	22	122
"2003-04"	39	23	95
"2003-04"	39	24	69
"2003-04"	39	25	29
"2003-04"	39	26	83
"2003-04"	39	27	255
"2003-04"	39	28	161
"2003-04"	39	29	66
"2003-04"	39	30	30
"2003-04"	39	31	9
"2003-04"	39	32	2
"2003-04"	39	33	2
"2003-04"	39	35	3
"2003-04"	39	38	1
"2003-04"	39	39	1
"2003-04"	39	40	2
"2003-04"	39	51	2
"2003-04"	39	52	1
"2003-04"	39	53	1
"2003-04"	39	55	1
"2003-04"	39	56	2
"2003-04"	39	67	1
"2003-04"	39	74	1
"2003-04"	40	1	1
"2003-04"	40	2	10
"2003-04"	40	3	43
"2003-04"	40	4	92
"2003-04"	40	5	131
"2003-04"	40	6	161
"2003-04"	40	7	165
"2003-04"	40	8	132
"2003-04"	40	9	100
"2003-04"	40	10	106
"2003-04"	40	11	127
"2003-04"	40	12	117
"2003-04"	40	13	113
"2003-04"	40	14	123
"2003-04"	40	15	115
"2003-04"	40	16	137
"2003-04"	40	17	130
"2003-04"	40	18	196
"2003-04"	40	19	183
"2003-04"	40	20	155
"2003-04"	40	21	119
"2003-04"	40	22	110
"2003-04"	40	23	83
"2003-04"	40	24	41
"2003-04"	40	25	49
"2003-04"	40	26	211
"2003-04"	40	27	268
"2003-04"	40	28	112
"2003-04"	40	29	45
"2003-04"	40	30	12
"2003-04"	40	31	2
"2003-04"	40	33	2
"2003-04"	40	34	1
"2003-04"	40	38	1
"2003-04"	40	40	1
"2003-04"	40	41	2
"2003-04"	40	42	1
"2003-04"	40	44	2
"2003-04"	40	45	1
"2003-04"	40	47	1
"2003-04"	40	50	1
"2003-04"	40	51	1
"2003-04"	40	58	3
"2003-04"	40	65	1
"2003-04"	40	84	1
"2003-04"	41	1	1
"2003-04"	41	2	8
"2003-04"	41	3	58
"2003-04"	41	4	90
"2003-04"	41	5	153
"2003-04"	41	6	260
"2003-04"	41	7	221
"2003-04"	41	8	134
"2003-04"	41	9	151
"2003-04"	41	10	109
"2003-04"	41	11	115
"2003-04"	41	12	127
"2003-04"	41	13	136
"2003-04"	41	14	135
"2003-04"	41	15	110
"2003-04"	41	16	166
"2003-04"	41	17	166
"2003-04"	41	18	177
"2003-04"	41	19	125
"2003-04"	41	20	128
"2003-04"	41	21	75
"2003-04"	41	22	71
"2003-04"	41	23	52
"2003-04"	41	24	20
"2003-04"	41	25	164
"2003-04"	41	26	235
"2003-04"	41	27	223
"2003-04"	41	28	90
"2003-04"	41	29	29
"2003-04"	41	30	5
"2003-04"	41	31	3
"2003-04"	41	34	2
"2003-04"	41	37	1
"2003-04"	41	38	1
"2003-04"	41	39	1
"2003-04"	41	41	1
"2003-04"	41	42	1
"2003-04"	41	44	2
"2003-04"	41	46	1
"2003-04"	41	47	1
"2003-04"	41	52	1
"2003-04"	41	53	2
"2003-04"	41	55	1
"2003-04"	41	60	1
"2003-04"	41	64	1
"2003-04"	41	71	1
"2003-04"	41	78	1
"2003-04"	42	1	1
"2003-04"	42	2	8
"2003-04"	42	3	62
"2003-04"	42	4	139
"2003-04"	42	5	170
"2003-04"	42	6	248
"2003-04"	42	7	243
"2003-04"	42	8	182
"2003-04"	42	9	124
"2003-04"	42	10	115
"2003-04"	42	11	118
"2003-04"	42	12	122
"2003-04"	42	13	129
"2003-04"	42	14	139
"2003-04"	42	15	107
"2003-04"	42	16	97
"2003-04"	42	17	102
"2003-04"	42	18	127
"2003-04"	42	19	105
"2003-04"	42	20	92
"2003-04"	42	21	68
"2003-04"	42	22	59
"2003-04"	42	23	28
"2003-04"	42	24	87
"2003-04"	42	25	281
"2003-04"	42	26	221
"2003-04"	42	27	127
"2003-04"	42	28	45
"2003-04"	42	29	18
"2003-04"	42	30	5
"2003-04"	42	31	1
"2003-04"	42	32	1
"2003-04"	42	33	1
"2003-04"	42	36	1
"2003-04"	42	38	2
"2003-04"	42	40	2
"2003-04"	42	41	3
"2003-04"	42	42	1
"2003-04"	42	43	1
"2003-04"	42	44	2
"2003-04"	42	45	1
"2003-04"	42	47	1
"2003-04"	42	52	1
"2003-04"	42	55	1
"2003-04"	42	56	1
"2003-04"	42	57	1
"2003-04"	42	58	1
"2003-04"	42	61	1
"2003-04"	43	2	13
"2003-04"	43	3	74
"2003-04"	43	4	94
"2003-04"	43	5	216
"2003-04"	43	6	276
"2003-04"	43	7	213
"2003-04"	43	8	153
"2003-04"	43	9	137
"2003-04"	43	10	120
"2003-04"	43	11	92
"2003-04"	43	12	116
"2003-04"	43	13	129
"2003-04"	43	14	103
"2003-04"	43	15	74
"2003-04"	43	16	97
"2003-04"	43	17	92
"2003-04"	43	18	76
"2003-04"	43	19	67
"2003-04"	43	20	90
"2003-04"	43	21	44
"2003-04"	43	22	13
"2003-04"	43	23	80
"2003-04"	43	24	283
"2003-04"	43	25	248
"2003-04"	43	26	135
"2003-04"	43	27	68
"2003-04"	43	28	15
"2003-04"	43	29	11
"2003-04"	43	30	4
"2003-04"	43	31	1
"2003-04"	43	33	1
"2003-04"	43	34	2
"2003-04"	43	35	2
"2003-04"	43	36	1
"2003-04"	43	37	1
"2003-04"	43	38	3
"2003-04"	43	40	2
"2003-04"	43	42	1
"2003-04"	43	44	1
"2003-04"	43	45	2
"2003-04"	43	46	2
"2003-04"	43	49	1
"2003-04"	43	53	1
"2003-04"	43	54	1
"2003-04"	43	55	2
"2003-04"	43	56	1
"2003-04"	43	61	1
"2003-04"	43	63	1
"2003-04"	43	73	2
"2003-04"	43	75	1
"2003-04"	43	76	1
"2003-04"	43	77	1
"2003-04"	43	78	1
"2003-04"	43	80	1
"2003-04"	43	84	1
"2003-04"	44	2	14
"2003-04"	44	3	78
"2003-04"	44	4	138
"2003-04"	44	5	197
"2003-04"	44	6	193
"2003-04"	44	7	189
"2003-04"	44	8	146
"2003-04"	44	9	109
"2003-04"	44	10	94
"2003-04"	44	11	102
"2003-04"	44	12	82
"2003-04"	44	13	73
"2003-04"	44	14	91
"2003-04"	44	15	76
"2003-04"	44	16	49
"2003-04"	44	17	47
"2003-04"	44	18	70
"2003-04"	44	19	50
"2003-04"	44	20	39
"2003-04"	44	21	11
"2003-04"	44	22	67
"2003-04"	44	23	248
"2003-04"	44	24	264
"2003-04"	44	25	160
"2003-04"	44	26	62
"2003-04"	44	27	20
"2003-04"	44	28	2
"2003-04"	44	29	6
"2003-04"	44	30	2
"2003-04"	44	32	1
"2003-04"	44	33	1
"2003-04"	44	34	5
"2003-04"	44	35	2
"2003-04"	44	39	1
"2003-04"	44	40	1
"2003-04"	44	43	1
"2003-04"	44	44	1
"2003-04"	44	45	1
"2003-04"	44	46	2
"2003-04"	44	49	1
"2003-04"	44	51	1
"2003-04"	44	52	2
"2003-04"	44	53	2
"2003-04"	44	61	1
"2003-04"	44	68	1
"2003-04"	44	69	1
"2003-04"	44	82	2
"2003-04"	45	1	1
"2003-04"	45	2	9
"2003-04"	45	3	110
"2003-04"	45	4	129
"2003-04"	45	5	211
"2003-04"	45	6	210
"2003-04"	45	7	157
"2003-04"	45	8	82
"2003-04"	45	9	105
"2003-04"	45	10	74
"2003-04"	45	11	52
"2003-04"	45	12	65
"2003-04"	45	13	67
"2003-04"	45	14	58
"2003-04"	45	15	43
"2003-04"	45	16	55
"2003-04"	45	17	52
"2003-04"	45	18	36
"2003-04"	45	19	15
"2003-04"	45	20	17
"2003-04"	45	21	130
"2003-04"	45	22	223
"2003-04"	45	23	258
"2003-04"	45	24	185
"2003-04"	45	25	66
"2003-04"	45	26	20
"2003-04"	45	27	3
"2003-04"	45	28	8
"2003-04"	45	29	3
"2003-04"	45	30	1
"2003-04"	45	35	2
"2003-04"	45	36	1
"2003-04"	45	41	1
"2003-04"	45	42	1
"2003-04"	45	43	2
"2003-04"	45	44	3
"2003-04"	45	45	1
"2003-04"	45	46	4
"2003-04"	45	49	1
"2003-04"	45	52	1
"2003-04"	45	55	1
"2003-04"	45	57	1
"2003-04"	45	58	2
"2003-04"	45	60	1
"2003-04"	45	65	1
"2003-04"	45	67	1
"2003-04"	45	68	1
"2003-04"	45	69	1
"2003-04"	45	70	1
"2003-04"	45	75	1
"2003-04"	46	1	1
"2003-04"	46	2	11
"2003-04"	46	3	58
"2003-04"	46	4	94
"2003-04"	46	5	112
"2003-04"	46	6	107
"2003-04"	46	7	120
"2003-04"	46	8	71
"2003-04"	46	9	56
"2003-04"	46	10	43
"2003-04"	46	11	49
"2003-04"	46	12	47
"2003-04"	46	13	43
"2003-04"	46	14	46
"2003-04"	46	15	53
"2003-04"	46	16	32
"2003-04"	46	17	19
"2003-04"	46	18	10
"2003-04"	46	19	53
"2003-04"	46	20	140
"2003-04"	46	21	197
"2003-04"	46	22	156
"2003-04"	46	23	85
"2003-04"	46	24	41
"2003-04"	46	25	21
"2003-04"	46	26	4
"2003-04"	46	27	3
"2003-04"	46	28	1
"2003-04"	46	37	1
"2003-04"	46	42	1
"2003-04"	46	44	4
"2003-04"	46	45	2
"2003-04"	46	46	3
"2003-04"	46	50	1
"2003-04"	46	53	1
"2003-04"	46	71	1
"2003-04"	46	75	1
"2003-04"	46	78	1
"2003-04"	46	91	1
"2003-04"	47	2	10
"2003-04"	47	3	48
"2003-04"	47	4	43
"2003-04"	47	5	92
"2003-04"	47	6	119
"2003-04"	47	7	63
"2003-04"	47	8	43
"2003-04"	47	9	39
"2003-04"	47	10	31
"2003-04"	47	11	20
"2003-04"	47	12	24
"2003-04"	47	13	32
"2003-04"	47	14	24
"2003-04"	47	15	6
"2003-04"	47	16	9
"2003-04"	47	17	16
"2003-04"	47	18	104
"2003-04"	47	19	137
"2003-04"	47	20	172
"2003-04"	47	21	131
"2003-04"	47	22	54
"2003-04"	47	23	33
"2003-04"	47	24	11
"2003-04"	47	25	6
"2003-04"	47	26	2
"2003-04"	47	28	1
"2003-04"	47	30	1
"2003-04"	47	31	2
"2003-04"	47	32	1
"2003-04"	47	33	1
"2003-04"	47	34	2
"2003-04"	47	36	1
"2003-04"	47	37	1
"2003-04"	47	39	1
"2003-04"	47	40	1
"2003-04"	47	41	2
"2003-04"	47	43	1
"2003-04"	47	44	1
"2003-04"	47	45	2
"2003-04"	47	46	2
"2003-04"	47	51	1
"2003-04"	47	53	1
"2003-04"	47	64	1
"2003-04"	47	65	1
"2003-04"	48	3	2
"2003-04"	48	4	16
"2003-04"	48	5	26
"2003-04"	48	6	26
"2003-04"	48	7	20
"2003-04"	48	8	13
"2003-04"	48	9	12
"2003-04"	48	10	10
"2003-04"	48	11	4
"2003-04"	48	12	5
"2003-04"	48	13	2
"2003-04"	48	14	5
"2003-04"	48	15	13
"2003-04"	48	16	57
"2003-04"	48	17	124
"2003-04"	48	18	172
"2003-04"	48	19	131
"2003-04"	48	20	75
"2003-04"	48	21	34
"2003-04"	48	22	18
"2003-04"	48	23	9
"2003-04"	48	24	3
"2003-04"	48	28	1
"2003-04"	48	29	1
"2003-04"	48	32	1
"2003-04"	48	36	2
"2003-04"	48	40	1
"2003-04"	48	44	1
"2003-04"	48	45	4
"2003-04"	48	46	1
"2003-04"	48	47	1
"2003-04"	48	50	1
"2003-04"	48	51	1
"2003-04"	48	60	1
"2003-04"	49	2	16
"2003-04"	49	3	106
"2003-04"	49	4	244
"2003-04"	49	5	327
"2003-04"	49	6	419
"2003-04"	49	7	288
"2003-04"	49	8	142
"2003-04"	49	9	154
"2003-04"	49	10	92
"2003-04"	49	11	74
"2003-04"	49	12	89
"2003-04"	49	13	82
"2003-04"	49	14	63
"2003-04"	49	15	60
"2003-04"	49	16	128
"2003-04"	49	17	128
"2003-04"	49	18	67
"2003-04"	49	19	40
"2003-04"	49	20	20
"2003-04"	49	21	8
"2003-04"	49	22	1
"2003-04"	49	34	1
"2003-04"	49	38	1
"2003-04"	49	40	1
"2003-04"	49	44	2
"2003-04"	49	45	3
"2003-04"	49	46	4
"2003-04"	50	1	2
"2003-04"	50	2	19
"2003-04"	50	3	95
"2003-04"	50	4	247
"2003-04"	50	5	353
"2003-04"	50	6	373
"2003-04"	50	7	315
"2003-04"	50	8	182
"2003-04"	50	9	137
"2003-04"	50	10	119
"2003-04"	50	11	103
"2003-04"	50	12	83
"2003-04"	50	13	53
"2003-04"	50	14	54
"2003-04"	50	15	34
"2003-04"	50	16	27
"2003-04"	50	17	24
"2003-04"	50	18	14
"2003-04"	50	19	2
"2003-04"	50	20	2
"2003-04"	50	40	1
"2003-04"	50	45	1
"2003-04"	50	47	1
"2003-04"	51	1	1
"2003-04"	51	2	4
"2003-04"	51	3	27
"2003-04"	51	4	23
"2003-04"	51	5	49
"2003-04"	51	6	39
"2003-04"	51	7	29
"2003-04"	51	8	27
"2003-04"	51	9	15
"2003-04"	51	10	14
"2003-04"	51	11	10
"2003-04"	51	12	11
"2003-04"	51	13	11
"2003-04"	51	14	2
"2003-04"	51	15	4
"2003-04"	51	16	1
"2003-04"	51	17	1
"2004-05"	1	2	7
"2004-05"	1	3	41
"2004-05"	1	4	77
"2004-05"	1	5	79
"2004-05"	1	6	69
"2004-05"	1	7	57
"2004-05"	1	8	45
